Temperatura   , dT           , Intensitat   , dI           , Tensió          , dV
19.7208919525 , 0.0670094341 , 5.8047800064 , 0.0049999999 , 4491.5371093750 , 8.2059812546
19.7566528320 , 0.0530100353 , 5.7967076302 , 0.0049999999 , 4482.9121093750 , 5.4843640327
19.8576545715 , 0.0422071852 , 5.7843136787 , 0.0049999999 , 4474.2817382813 , 6.1741647720
19.7183818817 , 0.0500755981 , 5.7784099579 , 0.0049999999 , 4485.1953125000 , 7.5803194046
19.6914081573 , 0.0404794104 , 5.7700443268 , 0.0049999999 , 4490.5292968750 , 8.6226615906
19.6882705688 , 0.0536043011 , 5.7716722488 , 0.0049999999 , 4492.5273437500 , 7.9548726082
19.8601627350 , 0.0554161109 , 5.7771668434 , 0.0049999999 , 4475.2934570313 , 5.4471979141
19.6713333130 , 0.0327713452 , 5.7865076065 , 0.0049999999 , 4479.6684570313 , 7.4881811142
19.7208919525 , 0.0691983625 , 5.7961349487 , 0.0049999999 , 4470.2197265625 , 7.0090384483
19.7867660522 , 0.0368992090 , 5.8026022911 , 0.0049999999 , 4474.7216796875 , 7.1819767952
19.6769809723 , 0.0577327348 , 5.8001198769 , 0.0049999999 , 4473.5742187500 , 6.3273267746
19.7008190155 , 0.0621122941 , 5.7945885658 , 0.0049999999 , 4484.8500976563 , 7.1705131531
19.8451061249 , 0.0464728326 , 5.7990126610 , 0.0049999999 , 4490.8378906250 , 7.7602615356
19.6456127167 , 0.0636922568 , 5.7857780457 , 0.0049999999 , 4468.8701171875 , 6.6559052467
19.8400878906 , 0.0463791750 , 5.7825360298 , 0.0049999999 , 4482.7241210938 , 5.6346130371
19.8093490601 , 0.0396107845 , 5.8000087738 , 0.0049999999 , 4476.3466796875 , 6.2979922295
19.6023273468 , 0.0520104803 , 5.8042573929 , 0.0049999999 , 4469.1127929688 , 6.5130190849
19.6443576813 , 0.0377232730 , 5.7936730385 , 0.0049999999 , 4484.8227539063 , 8.4818105698
19.9072132111 , 0.0307773873 , 5.7975778580 , 0.0049999999 , 4502.7934570313 , 5.7318682671
19.9398365021 , 0.0519088693 , 5.8060984612 , 0.0049999999 , 4482.6840820313 , 6.9417748451
20.2861270905 , 0.0427990556 , 5.8044872284 , 0.0049999999 , 4454.1894531250 , 6.8729524612
20.9053153992 , 0.0395008661 , 5.8142704964 , 0.0049999999 , 4376.6440429688 , 7.4812703133
21.8733024597 , 0.0319264829 , 5.8111095428 , 0.0049999999 , 4250.1796875000 , 5.4575996399
23.0269870758 , 0.0462651998 , 5.8208413124 , 0.0049999999 , 4082.7563476563 , 5.8051066399
24.3600883484 , 0.0341633335 , 5.8154358864 , 0.0049999999 , 3873.9458007813 , 5.7767634392
25.5150260925 , 0.0440083258 , 5.8216824532 , 0.0049999999 , 3665.7880859375 , 8.3870124817
27.0821247101 , 0.0362024568 , 5.8094778061 , 0.0049999999 , 3436.7651367188 , 5.5251555443
28.6617717743 , 0.0634039119 , 5.8194947243 , 0.0049999999 , 3221.0847167969 , 6.4804534912
30.3323841095 , 0.0571053028 , 5.8065314293 , 0.0049999999 , 2999.7004394531 , 4.2037801743
32.1535568237 , 0.0351932496 , 5.8028016090 , 0.0049999999 , 2789.7255859375 , 4.8922371864
34.1535224915 , 0.0568327270 , 5.7952933311 , 0.0049999999 , 2579.4221191406 , 2.7146878242
36.0430793762 , 0.0549207143 , 5.8022112846 , 0.0049999999 , 2393.6262207031 , 3.2186782360
37.8786811829 , 0.0377150401 , 5.7836503983 , 0.0049999999 , 2205.1306152344 , 3.1303303242
39.8410072327 , 0.0539392903 , 5.7825751305 , 0.0049999999 , 2033.7127685547 , 3.2959785461
41.7249145508 , 0.0762653947 , 5.7871012688 , 0.0049999999 , 1875.7187500000 , 2.8200936317
43.8252525330 , 0.0489401519 , 5.7875123024 , 0.0049999999 , 1734.5057373047 , 2.6523709297
45.9462966919 , 0.0570944287 , 5.7861723900 , 0.0049999999 , 1594.8488769531 , 1.6557214260
48.0660820007 , 0.0338803418 , 5.7688493729 , 0.0049999999 , 1469.0393066406 , 1.1587774754
50.0133552551 , 0.0431675538 , 5.7577767372 , 0.0049999999 , 1354.9376220703 , 1.4211260080
51.9643936157 , 0.0395951048 , 5.7685680389 , 0.0049999999 , 1252.7415771484 , 1.7294114828
54.0565757751 , 0.0332511589 , 5.7747397423 , 0.0049999999 , 1159.1635742188 , 1.3820182085
56.0163917542 , 0.0432250686 , 5.7843232155 , 0.0049999999 , 1074.3790283203 , 1.6893281937
58.0000495911 , 0.0527516231 , 5.7778077126 , 0.0049999999 , 991.1840820313 , 1.0830762386
59.9561004639 , 0.0481210127 , 5.7647399902 , 0.0049999999 , 921.6933593750 , 1.9472595453
61.9460296631 , 0.0390580855 , 5.7637243271 , 0.0049999999 , 852.0453491211 , 1.2553815842
63.9792480469 , 0.0329885967 , 5.7659840584 , 0.0049999999 , 792.8286132813 , 0.8521119356
65.9817276001 , 0.0386102349 , 5.7512903214 , 0.0049999999 , 736.2721557617 , 1.0950872898
67.9942398071 , 0.0486856513 , 5.7644395828 , 0.0049999999 , 686.9954223633 , 2.0722789764
69.8649597168 , 0.0627737939 , 5.7768845558 , 0.0049999999 , 641.8038330078 , 0.9824309945
71.6961822510 , 0.0360821523 , 5.7690372467 , 0.0049999999 , 596.2778930664 , 1.1306961775
73.5894927979 , 0.0342450514 , 5.7794351578 , 0.0049999999 , 560.0689086914 , 2.0550286770
75.5769195557 , 0.0585128739 , 5.7837872505 , 0.0049999999 , 524.5064697266 , 1.9003018141
77.3755111694 , 0.0485834815 , 5.7734184265 , 0.0049999999 , 489.1278686523 , 2.0207898617
79.2449798584 , 0.0384166986 , 5.7781276703 , 0.0049999999 , 459.9232482910 , 1.3029084206
81.0410614014 , 0.0497957282 , 5.7774820328 , 0.0049999999 , 432.1885681152 , 2.2549488544
82.7788085937 , 0.0465996340 , 5.7645692825 , 0.0049999999 , 407.7999877930 , 1.2140668631
84.5742645264 , 0.0308881849 , 5.7657680511 , 0.0049999999 , 383.5511169434 , 1.7919273376
86.2950592041 , 0.0432250686 , 5.7790570259 , 0.0049999999 , 361.9530334473 , 1.3956733942
88.0102005005 , 0.0271189362 , 5.7807607651 , 0.0049999999 , 340.5318298340 , 1.2399590015
89.7272415161 , 0.0346776359 , 5.7976784706 , 0.0049999999 , 321.3394470215 , 1.0368170738
91.4706268311 , 0.0510278679 , 5.7909269333 , 0.0049999999 , 303.6780700684 , 0.9245733023
93.1431198120 , 0.0582148768 , 5.8002343178 , 0.0049999999 , 287.8951110840 , 0.6308133006
94.7848739624 , 0.0421777405 , 5.7929825783 , 0.0049999999 , 272.2533569336 , 0.7383657098
96.4761962891 , 0.0661276579 , 5.7898750305 , 0.0049999999 , 259.3418273926 , 1.7241030931
98.1286087036 , 0.0342450514 , 5.7887873650 , 0.0049999999 , 247.2647552490 , 1.2616688013
99.7785186768 , 0.0606397837 , 5.7889075279 , 0.0049999999 , 233.1365814209 , 1.5153005123
101.2728500366 , 0.0623368993 , 5.7835211754 , 0.0049999999 , 223.2637023926 , 1.4147185087
102.6755828857 , 0.0730539858 , 5.7902727127 , 0.0049999999 , 210.6687164307 , 0.4691007137
104.2633895874 , 0.0402485840 , 5.7832846642 , 0.0049999999 , 203.0096588135 , 1.8172986507
105.8010025024 , 0.0440224409 , 5.7755303383 , 0.0049999999 , 192.7086944580 , 0.4821386933
107.5130233765 , 0.0505386181 , 5.7789292336 , 0.0049999999 , 184.9335479736 , 0.7809453011
109.1077194214 , 0.0378301479 , 5.7796688080 , 0.0049999999 , 175.9639892578 , 1.6789038181
110.5242614746 , 0.0471824817 , 5.7868061066 , 0.0049999999 , 167.4677276611 , 1.6490130424
111.9075469971 , 0.0388667807 , 5.7823624611 , 0.0049999999 , 159.9785919189 , 1.4167118073
113.2789230347 , 0.0360821523 , 5.7843461037 , 0.0049999999 , 153.0478820801 , 1.0348358154
114.8824005127 , 0.0209114011 , 5.7927250862 , 0.0049999999 , 146.4439544678 , 0.8739241362
116.3478851318 , 0.0367642939 , 5.7699851990 , 0.0049999999 , 140.6762237549 , 2.0728814602
117.6772155762 , 0.0378301479 , 5.7647814751 , 0.0049999999 , 135.9419403076 , 1.7664145231
119.0517120361 , 0.0294046775 , 5.7858614922 , 0.0049999999 , 128.6859588623 , 0.9934517145
120.4770355225 , 0.0429945327 , 5.7840762138 , 0.0049999999 , 125.3826828003 , 1.5794723034
121.9142837524 , 0.0623368993 , 5.7718467712 , 0.0049999999 , 121.5489501953 , 2.2720246315
123.1890411377 , 0.0864501372 , 5.7774457932 , 0.0049999999 , 115.1559600830 , 1.5932118893
124.4631805420 , 0.0321494415 , 5.7750368118 , 0.0049999999 , 111.2362060547 , 1.5342850685
125.6563873291 , 0.0380919501 , 5.7821488380 , 0.0049999999 , 108.2102584839 , 1.4425829649
126.9963684082 , 0.0393748656 , 5.7791476250 , 0.0049999999 , 103.0754318237 , 1.1737756729
128.2880706787 , 0.0534999073 , 5.7668004036 , 0.0049999999 , 99.9022140503 , 0.7520059347
129.6023559570 , 0.0378301479 , 5.7582521439 , 0.0049999999 , 95.4577789307 , 0.6332041025
130.8971862793 , 0.0696412697 , 5.7558093071 , 0.0049999999 , 94.2734146118 , 1.1427947283
132.1405792236 , 0.0418228023 , 5.7758326530 , 0.0049999999 , 89.3723220825 , 0.9683603644
133.3024139404 , 0.0456842445 , 5.7628407478 , 0.0049999999 , 90.2592697144 , 1.2147141695
134.4479370117 , 0.0556844659 , 5.7709279060 , 0.0049999999 , 85.2211227417 , 1.2885094881
135.6712646484 , 0.0302378368 , 5.7738103867 , 0.0049999999 , 82.8724060059 , 0.5499750376
136.8625793457 , 0.0321494415 , 5.7695674896 , 0.0049999999 , 80.6681900024 , 1.2008721828
137.9811248779 , 0.0345340408 , 5.7707543373 , 0.0049999999 , 77.1154098511 , 0.6239721775
139.3318023682 , 0.0415844955 , 5.7721896172 , 0.0049999999 , 74.6956863403 , 1.6012151241
140.5331726074 , 0.0406172797 , 5.7784872055 , 0.0049999999 , 71.9953536987 , 0.8772454262
141.6303863525 , 0.0576142669 , 5.7774395943 , 0.0049999999 , 69.1242675781 , 1.3717775345
142.6378936768 , 0.0581294559 , 5.7702698708 , 0.0049999999 , 67.6086578369 , 0.9336486459
143.5971069336 , 0.0427627563 , 5.7826199532 , 0.0049999999 , 65.7391204834 , 0.6919109821
144.4565582275 , 0.0454661809 , 5.7906827927 , 0.0049999999 , 64.1932983398 , 0.6193712354
145.1253051758 , 0.0393748656 , 5.7840199471 , 0.0049999999 , 63.7593154907 , 1.7330579758
145.5468902588 , 0.0401249304 , 5.7691097260 , 0.0049999999 , 62.6263656616 , 1.2458064556
146.0029602051 , 0.0570944287 , 5.7671685219 , 0.0049999999 , 61.4491958618 , 1.3699378967
146.3875274658 , 0.0386102349 , 5.7547984123 , 0.0049999999 , 60.9501914978 , 1.7812954187
146.6754760742 , 0.0606397837 , 5.7485494614 , 0.0049999999 , 60.2800712585 , 1.5450046062
146.8686981201 , 0.0536853448 , 5.7315702438 , 0.0049999999 , 60.4498672485 , 2.2287886143
146.9646759033 , 0.0403718539 , 5.7239809036 , 0.0049999999 , 61.3071975708 , 0.5166756511
147.1905212402 , 0.0345340408 , 5.7313141823 , 0.0049999999 , 60.5256919861 , 1.7276952267
147.1390838623 , 0.0408612303 , 5.7331519127 , 0.0049999999 , 60.0677528381 , 1.5084379911
147.0838775635 , 0.0305647403 , 5.7282128334 , 0.0049999999 , 58.1879615784 , 0.9676798582
147.0757141113 , 0.0308881849 , 5.7168078423 , 0.0049999999 , 60.4753913879 , 0.6124156713
146.9972839355 , 0.0707737282 , 5.7146019936 , 0.0049999999 , 59.7160110474 , 0.4666828811
146.8611755371 , 0.0494452231 , 5.7172565460 , 0.0049999999 , 58.7492980957 , 0.7982318997
146.4847564697 , 0.0364929698 , 5.7206225395 , 0.0049999999 , 60.3761978149 , 1.8129898310
146.3047180176 , 0.0396264680 , 5.7297568321 , 0.0049999999 , 60.1505432129 , 0.9790828228
146.0933074951 , 0.0362196080 , 5.7357797623 , 0.0049999999 , 60.6031341553 , 1.0558800697
145.8686981201 , 0.0439094156 , 5.7432765961 , 0.0049999999 , 61.4072914124 , 0.6306959391
145.5067291260 , 0.0375665203 , 5.7434296608 , 0.0049999999 , 61.8697357178 , 1.9147309065
145.2658386230 , 0.0362196080 , 5.7363638878 , 0.0049999999 , 61.6839828491 , 0.8091500401
144.8498992920 , 0.0292351972 , 5.7166957855 , 0.0049999999 , 61.0381736755 , 1.8781464100
144.4484100342 , 0.0498455949 , 5.7149896622 , 0.0049999999 , 62.5814857483 , 0.9278433323
144.0305938721 , 0.0420597605 , 5.7171168327 , 0.0049999999 , 63.0364036560 , 0.7472363710
143.7721252441 , 0.0345340408 , 5.7255024910 , 0.0049999999 , 65.9562149048 , 1.1728572845
143.3681335449 , 0.0461172797 , 5.7354922295 , 0.0049999999 , 64.9649887085 , 2.6289477348
142.9911041260 , 0.0448056199 , 5.7358136177 , 0.0049999999 , 64.8885116577 , 0.9187831283
142.5205993652 , 0.0467593111 , 5.7379341125 , 0.0049999999 , 65.6365356445 , 1.1549835205
142.0387878418 , 0.0519925617 , 5.7383775711 , 0.0049999999 , 64.9605484009 , 0.5019997358
141.5996398926 , 0.0434543826 , 5.7409749031 , 0.0049999999 , 63.9089393616 , 1.9485934973
141.1247558594 , 0.0401249304 , 5.7323231697 , 0.0049999999 , 68.5253677368 , 1.4285755157
140.6793365479 , 0.0452470630 , 5.7434620857 , 0.0049999999 , 68.7314453125 , 0.4240370393
140.2947692871 , 0.0502427816 , 5.7443294525 , 0.0049999999 , 70.4077453613 , 0.9986517429
139.8311614990 , 0.0502427816 , 5.7361969948 , 0.0049999999 , 70.2204513550 , 1.9436253309
139.1938018799 , 0.0476018935 , 5.7369360924 , 0.0049999999 , 70.2252731323 , 0.6390726566
138.7113494873 , 0.0667261034 , 5.7426075935 , 0.0049999999 , 71.9878463745 , 1.2558934689
138.0507812500 , 0.0351048931 , 5.7369670868 , 0.0049999999 , 72.5937042236 , 0.9161784649
137.6750030518 , 0.0434543826 , 5.7188262939 , 0.0049999999 , 75.5712127686 , 1.3964953423
137.1480255127 , 0.0480176359 , 5.7128777504 , 0.0049999999 , 74.2265396118 , 0.7127506137
136.7722473145 , 0.0463322811 , 5.7146058083 , 0.0049999999 , 74.2092590332 , 1.1312623024
136.1166839600 , 0.0378301479 , 5.7142076492 , 0.0049999999 , 76.9116516113 , 1.4601315260
135.7816772461 , 0.0664275587 , 5.7178783417 , 0.0049999999 , 77.7662734985 , 1.0152006149
135.3362731934 , 0.0498455949 , 5.7121467590 , 0.0049999999 , 79.0323867798 , 1.4646059275
134.8651275635 , 0.0321494415 , 5.7118721008 , 0.0049999999 , 79.7311096191 , 0.8829964995
134.4140625000 , 0.0418228023 , 5.7006363869 , 0.0049999999 , 80.6371154785 , 0.8460446596
133.9122009277 , 0.0798774734 , 5.7100596428 , 0.0049999999 , 81.3487319946 , 0.3703857958
133.5132141113 , 0.0594814792 , 5.7041335106 , 0.0049999999 , 82.7999420166 , 1.5291271210
132.8639068604 , 0.0533138216 , 5.6935491562 , 0.0049999999 , 83.4308166504 , 1.3413116932
132.3130950928 , 0.0531270839 , 5.6957445145 , 0.0049999999 , 87.2550125122 , 0.8942006826
131.8865203857 , 0.0324570984 , 5.7063899040 , 0.0049999999 , 85.3903121948 , 0.9085212946
131.5439758301 , 0.0603111163 , 5.7088890076 , 0.0049999999 , 87.9294281006 , 1.4728924036
131.0019531250 , 0.0450268798 , 5.7119927406 , 0.0049999999 , 88.6554107666 , 0.8884857297
130.4956970215 , 0.0768333972 , 5.7080707550 , 0.0049999999 , 89.5371246338 , 1.3522598743
130.0979614258 , 0.0413448140 , 5.7227334976 , 0.0049999999 , 91.3685150146 , 0.6254024506
129.6462707520 , 0.0351048931 , 5.7221331596 , 0.0049999999 , 92.3269119263 , 0.7928149700
129.1230621338 , 0.0591463745 , 5.7145109177 , 0.0049999999 , 92.8671112061 , 1.3472193480
128.5446624756 , 0.0459012724 , 5.7069182396 , 0.0049999999 , 93.2849197388 , 1.0779393911
128.0678710937 , 0.0518010631 , 5.7025270462 , 0.0049999999 , 95.9417724609 , 2.1670649052
127.7090454102 , 0.0608034581 , 5.7015051842 , 0.0049999999 , 96.8067016602 , 0.5656657815
127.1657562256 , 0.0512222685 , 5.7052249908 , 0.0049999999 , 100.1882934570 , 0.8159641027
126.6513366699 , 0.0378301479 , 5.7046661377 , 0.0049999999 , 99.6078033447 , 0.8568152785
126.0823364258 , 0.0555057079 , 5.7061166763 , 0.0049999999 , 100.8631362915 , 1.0173083544
125.7260131836 , 0.0560402833 , 5.7152366638 , 0.0049999999 , 102.8354263306 , 0.7112782001
125.1940307617 , 0.0292351972 , 5.7194151878 , 0.0049999999 , 103.1843719482 , 0.5489031672
124.5999298096 , 0.0484298170 , 5.7156052589 , 0.0049999999 , 104.1382217407 , 0.7733754516
124.1934204102 , 0.0367642939 , 5.7252411842 , 0.0049999999 , 105.8855667114 , 1.1270619631
123.9186401367 , 0.0553263687 , 5.7306175232 , 0.0049999999 , 107.6999359131 , 1.9191544056
123.3314514160 , 0.0511251613 , 5.7383861542 , 0.0049999999 , 107.9397125244 , 0.5541875362
122.9544067383 , 0.0517050438 , 5.7400054932 , 0.0049999999 , 111.4400024414 , 0.8615727425
122.4161529541 , 0.0476018935 , 5.7429280281 , 0.0049999999 , 110.2874603271 , 0.7114046812
121.9117660522 , 0.0456842445 , 5.7322492599 , 0.0049999999 , 113.1292877197 , 1.1085197926
121.4130325317 , 0.0555951595 , 5.7343602180 , 0.0049999999 , 114.8175735474 , 1.1999479532
120.9632339478 , 0.0594814792 , 5.7212419510 , 0.0049999999 , 116.3040771484 , 1.2952423096
120.5924682617 , 0.0444716588 , 5.7044291496 , 0.0049999999 , 118.1571884155 , 0.6314305067
120.0736618042 , 0.0406172797 , 5.7024846077 , 0.0049999999 , 119.7272949219 , 1.5650161505
119.7267379761 , 0.0610481352 , 5.7100138664 , 0.0049999999 , 120.0182952881 , 1.2636320591
119.1865997314 , 0.0675403252 , 5.6854104996 , 0.0049999999 , 123.1459045410 , 1.1573110819
118.6571273804 , 0.0408612303 , 5.6915946007 , 0.0049999999 , 124.2318038940 , 0.4200624824
118.2970275879 , 0.0603934489 , 5.7018003464 , 0.0049999999 , 125.5338973999 , 0.4753848314
117.8102111816 , 0.0409826599 , 5.7219743729 , 0.0049999999 , 127.4322738647 , 2.1025671959
117.3233947754 , 0.0592303276 , 5.7013034821 , 0.0049999999 , 128.3471679687 , 1.4496349096
116.9595413208 , 0.0724392161 , 5.7010140419 , 0.0049999999 , 131.6223602295 , 1.3474149704
116.3999404907 , 0.0659771934 , 5.7046608925 , 0.0049999999 , 132.5626678467 , 1.2180083990
115.9733428955 , 0.0358056575 , 5.6997623444 , 0.0049999999 , 134.1867523193 , 0.9530400038
115.6521530151 , 0.0388667807 , 5.7074422836 , 0.0049999999 , 137.6142272949 , 0.5990405083
115.1389846802 , 0.0346776359 , 5.7106904984 , 0.0049999999 , 136.9346160889 , 0.6610805988
114.6998443604 , 0.0408612303 , 5.7239928246 , 0.0049999999 , 139.0238189697 , 0.9856199026
114.1741333008 , 0.0384813137 , 5.7204580307 , 0.0049999999 , 141.6598968506 , 1.5716522932
113.8485488892 , 0.0685626194 , 5.7211833000 , 0.0049999999 , 140.6758422852 , 0.9071664214
113.4426498413 , 0.0547848232 , 5.7179293633 , 0.0049999999 , 146.3860321045 , 0.8892323971
113.0336303711 , 0.0333630517 , 5.7325835228 , 0.0049999999 , 146.9842987061 , 1.2628550529
112.5687713623 , 0.0638335124 , 5.7242822647 , 0.0049999999 , 149.3017578125 , 1.0410536528
112.1597442627 , 0.0511251613 , 5.7181544304 , 0.0049999999 , 151.2433776855 , 0.6196000576
111.7751846313 , 0.0389944240 , 5.7171573639 , 0.0049999999 , 152.4255065918 , 0.9662135839
111.2419433594 , 0.0259962808 , 5.7163820267 , 0.0049999999 , 153.5321502686 , 1.4564249516
110.8065567017 , 0.0586401150 , 5.7184920311 , 0.0049999999 , 157.0885925293 , 0.8932040930
110.4025573730 , 0.0630502477 , 5.7163624763 , 0.0049999999 , 158.9414062500 , 0.8311550021
110.0838699341 , 0.0626549423 , 5.7139568329 , 0.0049999999 , 159.8201599121 , 1.1172639132
109.6930313110 , 0.0382221825 , 5.7196063995 , 0.0049999999 , 161.8759765625 , 1.3240944147
109.3705749512 , 0.0715418831 , 5.7173652649 , 0.0049999999 , 164.4869232178 , 1.1428368092
109.0299377441 , 0.0518010631 , 5.7203540802 , 0.0049999999 , 166.0443267822 , 0.9037910104
108.4477539062 , 0.0550562590 , 5.7279276848 , 0.0049999999 , 170.3886260986 , 1.2058554888
107.9446258545 , 0.0389944240 , 5.7282729149 , 0.0049999999 , 171.1421966553 , 2.0090196133
107.6711044312 , 0.0598977320 , 5.7504396439 , 0.0049999999 , 174.3515319824 , 1.5255169868
107.0901794434 , 0.0490415804 , 5.7729539871 , 0.0049999999 , 176.2143096924 , 2.1561977863
106.5952148437 , 0.0689240471 , 5.7645230293 , 0.0049999999 , 180.2424468994 , 2.3091993332
106.2696304321 , 0.0432250686 , 5.7714648247 , 0.0049999999 , 179.3427429199 , 0.7250146270
105.7733917236 , 0.0713332146 , 5.7812533379 , 0.0049999999 , 180.7711029053 , 1.1172969341
105.4910964966 , 0.0488385111 , 5.7862782478 , 0.0049999999 , 183.7855834961 , 1.9927115440
105.1943588257 , 0.0593978837 , 5.7683343887 , 0.0049999999 , 186.3215332031 , 0.8149403334
104.7589874268 , 0.0366288871 , 5.7624411583 , 0.0049999999 , 188.0654602051 , 1.2111581564
104.2458190918 , 0.0359441712 , 5.7548170090 , 0.0049999999 , 191.6093292236 , 1.1065986156
104.0607604980 , 0.0330638289 , 5.7606539726 , 0.0049999999 , 192.3812561035 , 0.5451633930
103.5300140381 , 0.0518010631 , 5.7660298347 , 0.0049999999 , 196.4544830322 , 0.7174929380
103.2847366333 , 0.0536853448 , 5.7637858391 , 0.0049999999 , 198.1008605957 , 1.1910259724
102.9302902222 , 0.0579582341 , 5.7716565132 , 0.0049999999 , 199.0844268799 , 0.8741650581
102.3631591797 , 0.0388667807 , 5.7668962479 , 0.0049999999 , 203.4909973145 , 0.7736825943
102.1184997559 , 0.0302378368 , 5.7737231255 , 0.0049999999 , 205.6937866211 , 1.6648721695
101.5664520264 , 0.0608034581 , 5.7679014206 , 0.0049999999 , 207.1927947998 , 1.0728294849
101.3060913086 , 0.0297407396 , 5.7592430115 , 0.0049999999 , 209.3917083740 , 1.3316761255
100.8537826538 , 0.0343898498 , 5.7634162903 , 0.0049999999 , 213.6356811523 , 0.7029555440
100.5432510376 , 0.0876489133 , 5.7592358589 , 0.0049999999 , 213.2013092041 , 1.3510704041
100.0834045410 , 0.0543294102 , 5.7624330521 , 0.0049999999 , 216.5759429932 , 1.6792831421
99.8832778931 , 0.0511251613 , 5.7655544281 , 0.0049999999 , 219.7681579590 , 1.6035215855
99.6122817993 , 0.0460094027 , 5.7532238960 , 0.0049999999 , 222.5898742676 , 0.6027079821
99.1223144531 , 0.0549659319 , 5.7547025681 , 0.0049999999 , 223.3199005127 , 1.4704022408
98.8387680054 , 0.0371675715 , 5.7531032562 , 0.0049999999 , 228.1344451904 , 1.3068439960
